matrix_id,candidate_id,vector,support,support_size,extended_support,extended_support_size,shift_reference,is_ess,reason_ess,payoff,payoff_double
17,4,"0,0,0,0,0,0,0,0,1500/5999,2999/5999,1500/5999",1792,3,1792,3,1,True,T_pd_rat,45000/5999,7.50125
17,5,"0,0,0,0,0,0,0,1500/5999,2999/5999,1500/5999,0",896,3,896,3,1,True,T_pd_rat,45000/5999,7.50125
17,6,"0,0,0,0,0,0,1500/5999,2999/5999,1500/5999,0,0",448,3,448,3,1,True,T_pd_rat,45000/5999,7.50125
17,7,"0,0,0,0,0,1500/5999,2999/5999,1500/5999,0,0,0",224,3,224,3,1,True,T_pd_rat,45000/5999,7.50125
17,8,"0,0,0,0,1500/5999,2999/5999,1500/5999,0,0,0,0",112,3,112,3,1,True,T_pd_rat,45000/5999,7.50125
17,9,"0,0,0,1500/5999,2999/5999,1500/5999,0,0,0,0,0",56,3,56,3,1,True,T_pd_rat,45000/5999,7.50125
17,10,"0,0,1500/5999,2999/5999,1500/5999,0,0,0,0,0,0",28,3,28,3,1,True,T_pd_rat,45000/5999,7.50125
17,11,"0,1500/5999,2999/5999,1500/5999,0,0,0,0,0,0,0",14,3,14,3,1,True,T_pd_rat,45000/5999,7.50125
17,12,"980/2053,1023/2053,0,0,50/2053,0,0,0,0,0,0",19,3,19,3,12,True,T_pd_rat,15400/2053,7.501218
17,13,"1023/2053,0,0,50/2053,0,0,0,0,0,0,980/2053",1033,3,1033,3,12,True,T_pd_rat,15400/2053,7.501218
17,14,"0,0,50/2053,0,0,0,0,0,0,980/2053,1023/2053",1540,3,1540,3,12,True,T_pd_rat,15400/2053,7.501218
17,15,"0,50/2053,0,0,0,0,0,0,980/2053,1023/2053,0",770,3,770,3,12,True,T_pd_rat,15400/2053,7.501218
17,16,"50/2053,0,0,0,0,0,0,980/2053,1023/2053,0,0",385,3,385,3,12,True,T_pd_rat,15400/2053,7.501218
17,17,"0,0,0,0,0,0,980/2053,1023/2053,0,0,50/2053",1216,3,1216,3,12,True,T_pd_rat,15400/2053,7.501218
17,18,"0,0,0,0,0,980/2053,1023/2053,0,0,50/2053,0",608,3,608,3,12,True,T_pd_rat,15400/2053,7.501218
17,19,"0,0,0,0,980/2053,1023/2053,0,0,50/2053,0,0",304,3,304,3,12,True,T_pd_rat,15400/2053,7.501218
17,20,"0,0,0,980/2053,1023/2053,0,0,50/2053,0,0,0",152,3,152,3,12,True,T_pd_rat,15400/2053,7.501218
17,21,"0,0,980/2053,1023/2053,0,0,50/2053,0,0,0,0",76,3,76,3,12,True,T_pd_rat,15400/2053,7.501218
17,22,"0,980/2053,1023/2053,0,0,50/2053,0,0,0,0,0",38,3,38,3,12,True,T_pd_rat,15400/2053,7.501218
17,23,"50/2053,0,0,1023/2053,980/2053,0,0,0,0,0,0",25,3,25,3,23,True,T_pd_rat,15400/2053,7.501218
17,24,"0,0,1023/2053,980/2053,0,0,0,0,0,0,50/2053",1036,3,1036,3,23,True,T_pd_rat,15400/2053,7.501218
17,25,"0,1023/2053,980/2053,0,0,0,0,0,0,50/2053,0",518,3,518,3,23,True,T_pd_rat,15400/2053,7.501218
17,26,"1023/2053,980/2053,0,0,0,0,0,0,50/2053,0,0",259,3,259,3,23,True,T_pd_rat,15400/2053,7.501218
17,27,"980/2053,0,0,0,0,0,0,50/2053,0,0,1023/2053",1153,3,1153,3,23,True,T_pd_rat,15400/2053,7.501218
17,28,"0,0,0,0,0,0,50/2053,0,0,1023/2053,980/2053",1600,3,1600,3,23,True,T_pd_rat,15400/2053,7.501218
17,29,"0,0,0,0,0,50/2053,0,0,1023/2053,980/2053,0",800,3,800,3,23,True,T_pd_rat,15400/2053,7.501218
17,30,"0,0,0,0,50/2053,0,0,1023/2053,980/2053,0,0",400,3,400,3,23,True,T_pd_rat,15400/2053,7.501218
17,31,"0,0,0,50/2053,0,0,1023/2053,980/2053,0,0,0",200,3,200,3,23,True,T_pd_rat,15400/2053,7.501218
17,32,"0,0,50/2053,0,0,1023/2053,980/2053,0,0,0,0",100,3,100,3,23,True,T_pd_rat,15400/2053,7.501218
17,33,"0,50/2053,0,0,1023/2053,980/2053,0,0,0,0,0",50,3,50,3,23,True,T_pd_rat,15400/2053,7.501218
17,34,"38/77,38/77,0,0,0,0,1/77,0,0,0,0",67,3,67,3,34,True,T_pd_rat,2888/385,7.501299
17,35,"38/77,0,0,0,0,1/77,0,0,0,0,38/77",1057,3,1057,3,34,True,T_pd_rat,2888/385,7.501299
17,36,"0,0,0,0,1/77,0,0,0,0,38/77,38/77",1552,3,1552,3,34,True,T_pd_rat,2888/385,7.501299
17,37,"0,0,0,1/77,0,0,0,0,38/77,38/77,0",776,3,776,3,34,True,T_pd_rat,2888/385,7.501299
17,38,"0,0,1/77,0,0,0,0,38/77,38/77,0,0",388,3,388,3,34,True,T_pd_rat,2888/385,7.501299
17,39,"0,1/77,0,0,0,0,38/77,38/77,0,0,0",194,3,194,3,34,True,T_pd_rat,2888/385,7.501299
17,40,"1/77,0,0,0,0,38/77,38/77,0,0,0,0",97,3,97,3,34,True,T_pd_rat,2888/385,7.501299
17,41,"0,0,0,0,38/77,38/77,0,0,0,0,1/77",1072,3,1072,3,34,True,T_pd_rat,2888/385,7.501299
17,42,"0,0,0,38/77,38/77,0,0,0,0,1/77,0",536,3,536,3,34,True,T_pd_rat,2888/385,7.501299
17,43,"0,0,38/77,38/77,0,0,0,0,1/77,0,0",268,3,268,3,34,True,T_pd_rat,2888/385,7.501299
17,44,"0,38/77,38/77,0,0,0,0,1/77,0,0,0",134,3,134,3,34,True,T_pd_rat,2888/385,7.501299
17,45,"35/121,0,0,51/121,0,0,35/121,0,0,0,0",73,3,73,3,45,True,T_pd_rat,980/121,8.099174
17,46,"0,0,51/121,0,0,35/121,0,0,0,0,35/121",1060,3,1060,3,45,True,T_pd_rat,980/121,8.099174
17,47,"0,51/121,0,0,35/121,0,0,0,0,35/121,0",530,3,530,3,45,True,T_pd_rat,980/121,8.099174
17,48,"51/121,0,0,35/121,0,0,0,0,35/121,0,0",265,3,265,3,45,True,T_pd_rat,980/121,8.099174
17,49,"0,0,35/121,0,0,0,0,35/121,0,0,51/121",1156,3,1156,3,45,True,T_pd_rat,980/121,8.099174
17,50,"0,35/121,0,0,0,0,35/121,0,0,51/121,0",578,3,578,3,45,True,T_pd_rat,980/121,8.099174
17,51,"35/121,0,0,0,0,35/121,0,0,51/121,0,0",289,3,289,3,45,True,T_pd_rat,980/121,8.099174
17,52,"0,0,0,0,35/121,0,0,51/121,0,0,35/121",1168,3,1168,3,45,True,T_pd_rat,980/121,8.099174
17,53,"0,0,0,35/121,0,0,51/121,0,0,35/121,0",584,3,584,3,45,True,T_pd_rat,980/121,8.099174
17,54,"0,0,35/121,0,0,51/121,0,0,35/121,0,0",292,3,292,3,45,True,T_pd_rat,980/121,8.099174
17,55,"0,35/121,0,0,51/121,0,0,35/121,0,0,0",146,3,146,3,45,True,T_pd_rat,980/121,8.099174
18,1,"59/443,325/886,325/886,59/443,0,0,0,0,0,0,0,0",15,4,15,4,0,True,T_pd_rat,250043/886,282.215576
18,2,"0,59/443,325/886,325/886,59/443,0,0,0,0,0,0,0",30,4,30,4,0,True,T_pd_rat,250043/886,282.215576
18,3,"1129413/5201954,2379963/5201954,1488733/5201954,0,0,203845/5201954,0,0,0,0,0,0",39,4,39,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,4,"141/668,193/668,0,0,193/668,141/668,0,0,0,0,0,0",51,4,51,4,0,True,T_pd_rat,47102/167,282.047904
18,5,"203845/5201954,0,0,1488733/5201954,2379963/5201954,1129413/5201954,0,0,0,0,0,0",57,4,57,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,6,"0,0,59/443,325/886,325/886,59/443,0,0,0,0,0,0",60,4,60,4,0,True,T_pd_rat,250043/886,282.215576
18,7,"0,1129413/5201954,2379963/5201954,1488733/5201954,0,0,203845/5201954,0,0,0,0,0",78,4,78,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,8,"0,141/668,193/668,0,0,193/668,141/668,0,0,0,0,0",102,4,102,4,0,True,T_pd_rat,47102/167,282.047904
18,9,"0,203845/5201954,0,0,1488733/5201954,2379963/5201954,1129413/5201954,0,0,0,0,0",114,4,114,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,10,"0,0,0,59/443,325/886,325/886,59/443,0,0,0,0,0",120,4,120,4,0,True,T_pd_rat,250043/886,282.215576
18,11,"41499/165014,77113/165014,41499/165014,0,0,0,0,4903/165014,0,0,0,0",135,4,135,4,0,True,T_pd_rat,46576665/165014,282.258869
18,12,"29645073/88515806,34973353/88515806,0,0,7357931/44257903,0,0,4590759/44257903,0,0,0,0",147,4,147,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,13,"15/143,0,0,113/286,113/286,0,0,15/143,0,0,0,0",153,4,153,4,0,True,T_pd_rat,80719/286,282.234266
18,14,"0,0,1129413/5201954,2379963/5201954,1488733/5201954,0,0,203845/5201954,0,0,0,0",156,4,156,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,15,"1/4,1/4,0,0,0,0,1/4,1/4,0,0,0,0",195,4,195,4,0,True,T_pd_rat,282,282.0
18,16,"4590759/44257903,0,0,7357931/44257903,0,0,34973353/88515806,29645073/88515806,0,0,0,0",201,4,201,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,17,"0,0,141/668,193/668,0,0,193/668,141/668,0,0,0,0",204,4,204,4,0,True,T_pd_rat,47102/167,282.047904
18,18,"4903/165014,0,0,0,0,41499/165014,77113/165014,41499/165014,0,0,0,0",225,4,225,4,0,True,T_pd_rat,46576665/165014,282.258869
18,19,"0,0,203845/5201954,0,0,1488733/5201954,2379963/5201954,1129413/5201954,0,0,0,0",228,4,228,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,20,"0,0,0,0,59/443,325/886,325/886,59/443,0,0,0,0",240,4,240,4,0,True,T_pd_rat,250043/886,282.215576
18,21,"0,41499/165014,77113/165014,41499/165014,0,0,0,0,4903/165014,0,0,0",270,4,270,4,0,True,T_pd_rat,46576665/165014,282.258869
18,22,"0,29645073/88515806,34973353/88515806,0,0,7357931/44257903,0,0,4590759/44257903,0,0,0",294,4,294,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,23,"0,15/143,0,0,113/286,113/286,0,0,15/143,0,0,0",306,4,306,4,0,True,T_pd_rat,80719/286,282.234266
18,24,"0,0,0,1129413/5201954,2379963/5201954,1488733/5201954,0,0,203845/5201954,0,0,0",312,4,312,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,25,"0,1/4,1/4,0,0,0,0,1/4,1/4,0,0,0",390,4,390,4,0,True,T_pd_rat,282,282.0
18,26,"0,4590759/44257903,0,0,7357931/44257903,0,0,34973353/88515806,29645073/88515806,0,0,0",402,4,402,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,27,"0,0,0,141/668,193/668,0,0,193/668,141/668,0,0,0",408,4,408,4,0,True,T_pd_rat,47102/167,282.047904
18,28,"0,4903/165014,0,0,0,0,41499/165014,77113/165014,41499/165014,0,0,0",450,4,450,4,0,True,T_pd_rat,46576665/165014,282.258869
18,29,"0,0,0,203845/5201954,0,0,1488733/5201954,2379963/5201954,1129413/5201954,0,0,0",456,4,456,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,30,"0,0,0,0,0,59/443,325/886,325/886,59/443,0,0,0",480,4,480,4,0,True,T_pd_rat,250043/886,282.215576
18,31,"1488733/5201954,2379963/5201954,1129413/5201954,0,0,0,0,0,0,203845/5201954,0,0",519,4,519,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,32,"113/286,113/286,0,0,15/143,0,0,0,0,15/143,0,0",531,4,531,4,0,True,T_pd_rat,80719/286,282.234266
18,33,"7357931/44257903,0,0,34973353/88515806,29645073/88515806,0,0,0,0,4590759/44257903,0,0",537,4,537,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,34,"0,0,41499/165014,77113/165014,41499/165014,0,0,0,0,4903/165014,0,0",540,4,540,4,0,True,T_pd_rat,46576665/165014,282.258869
18,35,"34973353/88515806,29645073/88515806,0,0,0,0,4590759/44257903,0,0,7357931/44257903,0,0",579,4,579,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,36,"1/4,0,0,1/4,0,0,1/4,0,0,1/4,0,0",585,4,585,4,0,True,T_pd_rat,1129/4,282.25
18,37,"0,0,29645073/88515806,34973353/88515806,0,0,7357931/44257903,0,0,4590759/44257903,0,0",588,4,588,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,38,"4590759/44257903,0,0,0,0,29645073/88515806,34973353/88515806,0,0,7357931/44257903,0,0",609,4,609,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,39,"0,0,15/143,0,0,113/286,113/286,0,0,15/143,0,0",612,4,612,4,0,True,T_pd_rat,80719/286,282.234266
18,40,"0,0,0,0,1129413/5201954,2379963/5201954,1488733/5201954,0,0,203845/5201954,0,0",624,4,624,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,41,"193/668,141/668,0,0,0,0,0,0,141/668,193/668,0,0",771,4,771,4,0,True,T_pd_rat,47102/167,282.047904
18,42,"7357931/44257903,0,0,4590759/44257903,0,0,0,0,29645073/88515806,34973353/88515806,0,0",777,4,777,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,43,"0,0,1/4,1/4,0,0,0,0,1/4,1/4,0,0",780,4,780,4,0,True,T_pd_rat,282,282.0
18,44,"15/143,0,0,0,0,15/143,0,0,113/286,113/286,0,0",801,4,801,4,0,True,T_pd_rat,80719/286,282.234266
18,45,"0,0,4590759/44257903,0,0,7357931/44257903,0,0,34973353/88515806,29645073/88515806,0,0",804,4,804,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,46,"0,0,0,0,141/668,193/668,0,0,193/668,141/668,0,0",816,4,816,4,0,True,T_pd_rat,47102/167,282.047904
18,47,"203845/5201954,0,0,0,0,0,0,1129413/5201954,2379963/5201954,1488733/5201954,0,0",897,4,897,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,48,"0,0,4903/165014,0,0,0,0,41499/165014,77113/165014,41499/165014,0,0",900,4,900,4,0,True,T_pd_rat,46576665/165014,282.258869
18,49,"0,0,0,0,203845/5201954,0,0,1488733/5201954,2379963/5201954,1129413/5201954,0,0",912,4,912,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,50,"0,0,0,0,0,0,59/443,325/886,325/886,59/443,0,0",960,4,960,4,0,True,T_pd_rat,250043/886,282.215576
18,51,"0,1488733/5201954,2379963/5201954,1129413/5201954,0,0,0,0,0,0,203845/5201954,0",1038,4,1038,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,52,"0,113/286,113/286,0,0,15/143,0,0,0,0,15/143,0",1062,4,1062,4,0,True,T_pd_rat,80719/286,282.234266
18,53,"0,7357931/44257903,0,0,34973353/88515806,29645073/88515806,0,0,0,0,4590759/44257903,0",1074,4,1074,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,54,"0,0,0,41499/165014,77113/165014,41499/165014,0,0,0,0,4903/165014,0",1080,4,1080,4,0,True,T_pd_rat,46576665/165014,282.258869
18,55,"0,34973353/88515806,29645073/88515806,0,0,0,0,4590759/44257903,0,0,7357931/44257903,0",1158,4,1158,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,56,"0,1/4,0,0,1/4,0,0,1/4,0,0,1/4,0",1170,4,1170,4,0,True,T_pd_rat,1129/4,282.25
18,57,"0,0,0,29645073/88515806,34973353/88515806,0,0,7357931/44257903,0,0,4590759/44257903,0",1176,4,1176,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,58,"0,4590759/44257903,0,0,0,0,29645073/88515806,34973353/88515806,0,0,7357931/44257903,0",1218,4,1218,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,59,"0,0,0,15/143,0,0,113/286,113/286,0,0,15/143,0",1224,4,1224,4,0,True,T_pd_rat,80719/286,282.234266
18,60,"0,0,0,0,0,1129413/5201954,2379963/5201954,1488733/5201954,0,0,203845/5201954,0",1248,4,1248,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,61,"0,193/668,141/668,0,0,0,0,0,0,141/668,193/668,0",1542,4,1542,4,0,True,T_pd_rat,47102/167,282.047904
18,62,"0,7357931/44257903,0,0,4590759/44257903,0,0,0,0,29645073/88515806,34973353/88515806,0",1554,4,1554,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,63,"0,0,0,1/4,1/4,0,0,0,0,1/4,1/4,0",1560,4,1560,4,0,True,T_pd_rat,282,282.0
18,64,"0,15/143,0,0,0,0,15/143,0,0,113/286,113/286,0",1602,4,1602,4,0,True,T_pd_rat,80719/286,282.234266
18,65,"0,0,0,4590759/44257903,0,0,7357931/44257903,0,0,34973353/88515806,29645073/88515806,0",1608,4,1608,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,66,"0,0,0,0,0,141/668,193/668,0,0,193/668,141/668,0",1632,4,1632,4,0,True,T_pd_rat,47102/167,282.047904
18,67,"0,203845/5201954,0,0,0,0,0,0,1129413/5201954,2379963/5201954,1488733/5201954,0",1794,4,1794,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,68,"0,0,0,4903/165014,0,0,0,0,41499/165014,77113/165014,41499/165014,0",1800,4,1800,4,0,True,T_pd_rat,46576665/165014,282.258869
18,69,"0,0,0,0,0,203845/5201954,0,0,1488733/5201954,2379963/5201954,1129413/5201954,0",1824,4,1824,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,70,"0,0,0,0,0,0,0,59/443,325/886,325/886,59/443,0",1920,4,1920,4,0,True,T_pd_rat,250043/886,282.215576
18,71,"325/886,325/886,59/443,0,0,0,0,0,0,0,0,59/443",2055,4,2055,4,0,True,T_pd_rat,250043/886,282.215576
18,72,"2379963/5201954,1488733/5201954,0,0,203845/5201954,0,0,0,0,0,0,1129413/5201954",2067,4,2067,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,73,"193/668,0,0,193/668,141/668,0,0,0,0,0,0,141/668",2073,4,2073,4,0,True,T_pd_rat,47102/167,282.047904
18,74,"0,0,1488733/5201954,2379963/5201954,1129413/5201954,0,0,0,0,0,0,203845/5201954",2076,4,2076,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,75,"77113/165014,41499/165014,0,0,0,0,4903/165014,0,0,0,0,41499/165014",2115,4,2115,4,0,True,T_pd_rat,46576665/165014,282.258869
18,76,"34973353/88515806,0,0,7357931/44257903,0,0,4590759/44257903,0,0,0,0,29645073/88515806",2121,4,2121,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,77,"0,0,113/286,113/286,0,0,15/143,0,0,0,0,15/143",2124,4,2124,4,0,True,T_pd_rat,80719/286,282.234266
18,78,"1/4,0,0,0,0,1/4,1/4,0,0,0,0,1/4",2145,4,2145,4,0,True,T_pd_rat,282,282.0
18,79,"0,0,7357931/44257903,0,0,34973353/88515806,29645073/88515806,0,0,0,0,4590759/44257903",2148,4,2148,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,80,"0,0,0,0,41499/165014,77113/165014,41499/165014,0,0,0,0,4903/165014",2160,4,2160,4,0,True,T_pd_rat,46576665/165014,282.258869
18,81,"2379963/5201954,1129413/5201954,0,0,0,0,0,0,203845/5201954,0,0,1488733/5201954",2307,4,2307,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,82,"113/286,0,0,15/143,0,0,0,0,15/143,0,0,113/286",2313,4,2313,4,0,True,T_pd_rat,80719/286,282.234266
18,83,"0,0,34973353/88515806,29645073/88515806,0,0,0,0,4590759/44257903,0,0,7357931/44257903",2316,4,2316,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,84,"29645073/88515806,0,0,0,0,4590759/44257903,0,0,7357931/44257903,0,0,34973353/88515806",2337,4,2337,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,85,"0,0,1/4,0,0,1/4,0,0,1/4,0,0,1/4",2340,4,2340,4,0,True,T_pd_rat,1129/4,282.25
18,86,"0,0,0,0,29645073/88515806,34973353/88515806,0,0,7357931/44257903,0,0,4590759/44257903",2352,4,2352,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,87,"141/668,0,0,0,0,0,0,141/668,193/668,0,0,193/668",2433,4,2433,4,0,True,T_pd_rat,47102/167,282.047904
18,88,"0,0,4590759/44257903,0,0,0,0,29645073/88515806,34973353/88515806,0,0,7357931/44257903",2436,4,2436,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,89,"0,0,0,0,15/143,0,0,113/286,113/286,0,0,15/143",2448,4,2448,4,0,True,T_pd_rat,80719/286,282.234266
18,90,"0,0,0,0,0,0,1129413/5201954,2379963/5201954,1488733/5201954,0,0,203845/5201954",2496,4,2496,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,91,"325/886,59/443,0,0,0,0,0,0,0,0,59/443,325/886",3075,4,3075,4,0,True,T_pd_rat,250043/886,282.215576
18,92,"1488733/5201954,0,0,203845/5201954,0,0,0,0,0,0,1129413/5201954,2379963/5201954",3081,4,3081,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,93,"0,0,193/668,141/668,0,0,0,0,0,0,141/668,193/668",3084,4,3084,4,0,True,T_pd_rat,47102/167,282.047904
18,94,"41499/165014,0,0,0,0,4903/165014,0,0,0,0,41499/165014,77113/165014",3105,4,3105,4,0,True,T_pd_rat,46576665/165014,282.258869
18,95,"0,0,7357931/44257903,0,0,4590759/44257903,0,0,0,0,29645073/88515806,34973353/88515806",3108,4,3108,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,96,"0,0,0,0,1/4,1/4,0,0,0,0,1/4,1/4",3120,4,3120,4,0,True,T_pd_rat,282,282.0
18,97,"1129413/5201954,0,0,0,0,0,0,203845/5201954,0,0,1488733/5201954,2379963/5201954",3201,4,3201,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,98,"0,0,15/143,0,0,0,0,15/143,0,0,113/286,113/286",3204,4,3204,4,0,True,T_pd_rat,80719/286,282.234266
18,99,"0,0,0,0,4590759/44257903,0,0,7357931/44257903,0,0,34973353/88515806,29645073/88515806",3216,4,3216,4,0,True,T_pd_rat,24977779007/88515806,282.184393
18,100,"0,0,0,0,0,0,141/668,193/668,0,0,193/668,141/668",3264,4,3264,4,0,True,T_pd_rat,47102/167,282.047904
18,101,"59/443,0,0,0,0,0,0,0,0,59/443,325/886,325/886",3585,4,3585,4,0,True,T_pd_rat,250043/886,282.215576
18,102,"0,0,203845/5201954,0,0,0,0,0,0,1129413/5201954,2379963/5201954,1488733/5201954",3588,4,3588,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,103,"0,0,0,0,4903/165014,0,0,0,0,41499/165014,77113/165014,41499/165014",3600,4,3600,4,0,True,T_pd_rat,46576665/165014,282.258869
18,104,"0,0,0,0,0,0,203845/5201954,0,0,1488733/5201954,2379963/5201954,1129413/5201954",3648,4,3648,4,0,True,T_pd_rat,1468244483/5201954,282.248648
18,105,"0,0,0,0,0,0,0,0,59/443,325/886,325/886,59/443",3840,4,3840,4,0,True,T_pd_rat,250043/886,282.215576
19,1,"25/187,137/374,137/374,25/187,0,0,0,0,0,0,0,0",15,4,15,4,0,True,T_pd_rat,56169/374,150.184492
19,2,"0,25/187,137/374,137/374,25/187,0,0,0,0,0,0,0",30,4,30,4,0,True,T_pd_rat,56169/374,150.184492
19,3,"0,0,25/187,137/374,137/374,25/187,0,0,0,0,0,0",60,4,60,4,0,True,T_pd_rat,56169/374,150.184492
19,4,"0,0,0,25/187,137/374,137/374,25/187,0,0,0,0,0",120,4,120,4,0,True,T_pd_rat,56169/374,150.184492
19,5,"5000/19931,18631/39862,5000/19931,0,0,0,0,1231/39862,0,0,0,0",135,4,2735,8,0,False,F_not_copos,2993100/19931,150.173097
19,6,"1/4,1/4,0,0,0,0,1/4,1/4,0,0,0,0",195,4,4095,12,0,True,T_copos,150,150.0
19,7,"1231/39862,0,0,0,0,5000/19931,18631/39862,5000/19931,0,0,0,0",225,4,1525,8,0,False,F_not_copos,2993100/19931,150.173097
19,8,"0,0,0,0,25/187,137/374,137/374,25/187,0,0,0,0",240,4,240,4,0,True,T_pd_rat,56169/374,150.184492
19,9,"0,5000/19931,18631/39862,5000/19931,0,0,0,0,1231/39862,0,0,0",270,4,1375,8,0,False,F_not_copos,2993100/19931,150.173097
19,10,"0,1/4,1/4,0,0,0,0,1/4,1/4,0,0,0",390,4,4095,12,0,False,F_not_copos,150,150.0
19,11,"0,1231/39862,0,0,0,0,5000/19931,18631/39862,5000/19931,0,0,0",450,4,3050,8,0,False,F_not_copos,2993100/19931,150.173097
19,12,"0,0,0,0,0,25/187,137/374,137/374,25/187,0,0,0",480,4,480,4,0,True,T_pd_rat,56169/374,150.184492
19,13,"0,0,5000/19931,18631/39862,5000/19931,0,0,0,0,1231/39862,0,0",540,4,2750,8,0,False,F_not_copos,2993100/19931,150.173097
19,14,"1/4,0,0,1/4,0,0,1/4,0,0,1/4,0,0",585,4,4095,12,0,False,F_not_copos,150,150.0
19,15,"0,0,1/4,1/4,0,0,0,0,1/4,1/4,0,0",780,4,4095,12,0,False,F_not_copos,150,150.0
19,16,"0,0,1231/39862,0,0,0,0,5000/19931,18631/39862,5000/19931,0,0",900,4,2005,8,0,False,F_not_copos,2993100/19931,150.173097
19,17,"0,0,0,0,0,0,25/187,137/374,137/374,25/187,0,0",960,4,960,4,0,True,T_pd_rat,56169/374,150.184492
19,18,"0,0,0,5000/19931,18631/39862,5000/19931,0,0,0,0,1231/39862,0",1080,4,1405,8,0,False,F_not_copos,2993100/19931,150.173097
19,19,"0,1/4,0,0,1/4,0,0,1/4,0,0,1/4,0",1170,4,4095,12,0,False,F_not_copos,150,150.0
19,20,"0,0,0,1/4,1/4,0,0,0,0,1/4,1/4,0",1560,4,4095,12,0,False,F_not_copos,150,150.0
19,21,"0,0,0,1231/39862,0,0,0,0,5000/19931,18631/39862,5000/19931,0",1800,4,4010,8,0,False,F_not_copos,2993100/19931,150.173097
19,22,"0,0,0,0,0,0,0,25/187,137/374,137/374,25/187,0",1920,4,1920,4,0,True,T_pd_rat,56169/374,150.184492
19,23,"137/374,137/374,25/187,0,0,0,0,0,0,0,0,25/187",2055,4,2055,4,0,True,T_pd_rat,56169/374,150.184492
19,24,"18631/39862,5000/19931,0,0,0,0,1231/39862,0,0,0,0,5000/19931",2115,4,3415,8,0,False,F_not_copos,2993100/19931,150.173097
19,25,"1/4,0,0,0,0,1/4,1/4,0,0,0,0,1/4",2145,4,4095,12,0,False,F_not_copos,150,150.0
19,26,"0,0,0,0,5000/19931,18631/39862,5000/19931,0,0,0,0,1231/39862",2160,4,2810,8,0,False,F_not_copos,2993100/19931,150.173097
19,27,"0,0,1/4,0,0,1/4,0,0,1/4,0,0,1/4",2340,4,4095,12,0,False,F_not_copos,150,150.0
19,28,"137/374,25/187,0,0,0,0,0,0,0,0,25/187,137/374",3075,4,3075,4,0,True,T_pd_rat,56169/374,150.184492
19,29,"5000/19931,0,0,0,0,1231/39862,0,0,0,0,5000/19931,18631/39862",3105,4,3755,8,0,False,F_not_copos,2993100/19931,150.173097
19,30,"0,0,0,0,1/4,1/4,0,0,0,0,1/4,1/4",3120,4,4095,12,0,False,F_not_copos,150,150.0
19,31,"25/187,0,0,0,0,0,0,0,0,25/187,137/374,137/374",3585,4,3585,4,0,True,T_pd_rat,56169/374,150.184492
19,32,"0,0,0,0,1231/39862,0,0,0,0,5000/19931,18631/39862,5000/19931",3600,4,3925,8,0,False,F_not_copos,2993100/19931,150.173097
